timestamp,value
2025-11-06T09:40:33Z,91.2
2025-11-06T09:41:33Z,92.1
2025-11-06T09:42:33Z,92.7
2025-11-06T09:43:33Z,93.1
2025-11-06T09:44:33Z,93.3
2025-11-06T09:45:33Z,93.5
2025-11-06T09:46:33Z,93.7
2025-11-06T09:47:33Z,93.7
2025-11-06T09:48:33Z,93.7
2025-11-06T09:49:33Z,93.6
2025-11-06T09:50:33Z,93.5
2025-11-06T09:51:33Z,93.6
2025-11-06T09:52:33Z,93.5
2025-11-06T09:53:33Z,93.5
2025-11-06T09:54:33Z,93.4
2025-11-06T09:55:33Z,93.4
2025-11-06T09:56:33Z,93.5
2025-11-06T09:57:33Z,93.6
2025-11-06T09:58:33Z,93.4
2025-11-06T09:59:33Z,93.4
2025-11-06T10:00:33Z,93.4
2025-11-06T10:01:33Z,50.0
2025-11-06T10:02:33Z,93.9
2025-11-06T10:03:33Z,94.7
2025-11-06T10:04:33Z,95.3
2025-11-06T10:05:33Z,95.6
2025-11-06T10:06:33Z,50.0
2025-11-06T10:07:33Z,95.6
2025-11-06T10:08:33Z,95.3
2025-11-06T10:09:33Z,94.8
2025-11-06T10:10:33Z,94.2
2025-11-06T10:11:33Z,93.7
2025-11-06T10:12:33Z,93.5
2025-11-06T10:13:33Z,93.4
2025-11-06T10:14:33Z,93.1
2025-11-06T10:15:33Z,93.0
2025-11-06T10:16:33Z,92.9
2025-11-06T10:17:33Z,92.9
2025-11-06T10:18:33Z,94.6
2025-11-06T10:19:33Z,94.6
2025-11-06T10:20:33Z,94.5
2025-11-06T10:21:33Z,94.6
2025-11-06T10:22:33Z,50.0
2025-11-06T10:23:33Z,94.5
2025-11-06T10:24:33Z,50.0
2025-11-06T10:25:33Z,50.0
2025-11-06T10:26:33Z,50.0
2025-11-06T10:27:33Z,94.9
2025-11-06T10:28:33Z,95.5
2025-11-06T10:29:33Z,95.9
2025-11-06T10:30:33Z,96.1
2025-11-06T10:31:33Z,96.1
2025-11-06T10:32:33Z,96.1
2025-11-06T10:33:33Z,96.2
2025-11-06T10:34:33Z,96.2
2025-11-06T10:35:33Z,96.1
2025-11-06T10:36:33Z,50.0
2025-11-06T10:37:33Z,96.2
2025-11-06T10:38:33Z,96.4
2025-11-06T10:39:33Z,96.5
2025-11-06T10:40:33Z,96.6
2025-11-06T10:41:33Z,96.7
2025-11-06T10:42:33Z,96.6
2025-11-06T10:43:33Z,96.7
2025-11-06T10:44:33Z,50.0
2025-11-06T10:45:33Z,50.0
2025-11-06T10:46:33Z,96.4
2025-11-06T10:47:33Z,96.2
2025-11-06T10:48:33Z,96.1
2025-11-06T10:49:33Z,96.0
2025-11-06T10:50:33Z,96.0
2025-11-06T10:51:33Z,95.9
2025-11-06T10:52:33Z,95.8
2025-11-06T10:53:33Z,95.8
2025-11-06T10:54:33Z,95.7
2025-11-06T10:55:33Z,95.6
2025-11-06T10:56:33Z,95.6
2025-11-06T10:57:33Z,95.7
2025-11-06T10:58:33Z,95.7
2025-11-06T10:59:33Z,95.7
2025-11-06T11:00:33Z,95.8
2025-11-06T11:01:33Z,95.8
2025-11-06T11:02:33Z,95.9
2025-11-06T11:03:33Z,95.9
2025-11-06T11:04:33Z,95.9
2025-11-06T11:05:33Z,95.9
2025-11-06T11:06:33Z,96.0
2025-11-06T11:07:33Z,96.0
2025-11-06T11:08:33Z,96.0
2025-11-06T11:09:33Z,96.1
2025-11-06T11:10:33Z,96.1
2025-11-06T11:11:33Z,96.1
2025-11-06T11:12:33Z,96.1
2025-11-06T11:13:33Z,96.1
2025-11-06T11:14:33Z,96.2
2025-11-06T11:15:33Z,50.0
2025-11-06T11:16:33Z,50.0
2025-11-06T11:17:33Z,50.0
2025-11-06T11:18:33Z,96.3
2025-11-06T11:19:33Z,96.2
2025-11-06T11:20:33Z,96.0
2025-11-06T11:21:33Z,96.0
2025-11-06T11:22:33Z,95.9
2025-11-06T11:23:33Z,95.9
2025-11-06T11:24:33Z,95.9
2025-11-06T11:25:33Z,95.9
2025-11-06T11:26:33Z,95.9
2025-11-06T11:27:33Z,95.8
2025-11-06T11:28:33Z,95.7
2025-11-06T11:29:33Z,95.6
2025-11-06T11:30:33Z,95.6
2025-11-06T11:31:33Z,50.0
2025-11-06T11:32:33Z,95.5
2025-11-06T11:33:33Z,50.0
2025-11-06T11:34:33Z,50.0
2025-11-06T11:35:33Z,50.0
2025-11-06T11:36:33Z,95.1
2025-11-06T11:37:33Z,94.7
2025-11-06T11:38:33Z,94.3
2025-11-06T11:39:33Z,94.5
2025-11-06T11:40:33Z,94.6
2025-11-06T11:41:33Z,94.9
2025-11-06T11:42:33Z,50.0
2025-11-06T11:43:33Z,50.0
2025-11-06T11:44:33Z,94.4
2025-11-06T11:45:33Z,93.8
2025-11-06T11:46:33Z,93.2
2025-11-06T11:47:33Z,50.0
2025-11-06T11:48:33Z,92.9
2025-11-06T11:49:33Z,93.4
2025-11-06T11:50:33Z,93.5
2025-11-06T11:51:33Z,93.7
2025-11-06T11:52:33Z,93.8
2025-11-06T11:53:33Z,94.0
2025-11-06T11:54:33Z,94.1
2025-11-06T11:55:33Z,94.1
2025-11-06T11:56:33Z,50.0
2025-11-06T11:57:33Z,94.2
2025-11-06T11:58:33Z,94.2
2025-11-06T11:59:33Z,94.3
2025-11-06T12:00:33Z,94.2
2025-11-06T12:01:33Z,94.3
2025-11-06T12:02:33Z,94.3
2025-11-06T12:03:33Z,94.4
2025-11-06T12:04:33Z,50.0
2025-11-06T12:05:33Z,94.6
2025-11-06T12:06:33Z,94.8
2025-11-06T12:07:33Z,95.0
2025-11-06T12:08:33Z,95.1
2025-11-06T12:09:33Z,95.2
2025-11-06T12:10:33Z,95.2
2025-11-06T12:11:33Z,95.3
2025-11-06T12:12:33Z,95.3
2025-11-06T12:13:33Z,95.3
2025-11-06T12:14:33Z,95.2
2025-11-06T12:15:33Z,95.2
2025-11-06T12:16:33Z,95.1
2025-11-06T12:17:33Z,95.2
2025-11-06T12:18:33Z,95.3
2025-11-06T12:19:33Z,95.4
2025-11-06T12:20:33Z,95.5
2025-11-06T12:21:33Z,95.6
2025-11-06T12:22:33Z,95.6
2025-11-06T12:23:33Z,95.6
2025-11-06T12:24:33Z,95.7
2025-11-06T12:25:33Z,95.7
2025-11-06T12:26:33Z,95.8
2025-11-06T12:27:33Z,95.8
2025-11-06T12:28:33Z,95.8
2025-11-06T12:29:33Z,95.9
2025-11-06T12:30:33Z,50.0
2025-11-06T12:31:33Z,95.8
2025-11-06T12:32:33Z,95.8
2025-11-06T12:33:33Z,50.0
2025-11-06T12:34:33Z,50.0
2025-11-06T12:35:33Z,95.8
2025-11-06T12:36:33Z,95.8
2025-11-06T12:37:33Z,95.9
2025-11-06T12:38:33Z,96.1
2025-11-06T12:39:33Z,96.2
2025-11-06T12:40:33Z,96.3
2025-11-06T12:41:33Z,96.4
2025-11-06T12:42:33Z,96.4
2025-11-06T12:43:33Z,96.5
2025-11-06T12:44:33Z,96.6
2025-11-06T12:45:33Z,96.7
2025-11-06T12:46:33Z,50.0
2025-11-06T12:47:33Z,96.7
2025-11-06T12:48:33Z,50.0
2025-11-06T12:49:33Z,96.0
2025-11-06T12:50:33Z,95.8
2025-11-06T12:51:33Z,95.7
2025-11-06T12:52:33Z,50.0
2025-11-06T12:53:33Z,95.7
2025-11-06T12:54:33Z,96.2
2025-11-06T12:55:33Z,96.4
2025-11-06T12:56:33Z,96.5
2025-11-06T12:57:33Z,96.4
2025-11-06T12:58:33Z,96.2
2025-11-06T12:59:33Z,95.9
2025-11-06T13:00:33Z,95.4
2025-11-06T13:01:33Z,50.0
2025-11-06T13:02:33Z,50.0
2025-11-06T13:03:33Z,95.4
2025-11-06T13:04:33Z,95.4
2025-11-06T13:05:33Z,95.3
2025-11-06T13:06:33Z,50.0
2025-11-06T13:07:33Z,94.8
2025-11-06T13:08:33Z,94.4
2025-11-06T13:09:33Z,50.0
2025-11-06T13:10:33Z,94.5
2025-11-06T13:11:33Z,95.8
2025-11-06T13:12:33Z,96.3
2025-11-06T13:13:33Z,96.6
2025-11-06T13:14:33Z,50.0
2025-11-06T13:15:33Z,96.3
2025-11-06T13:16:33Z,95.1
2025-11-06T13:17:33Z,94.3
2025-11-06T13:18:33Z,93.8
2025-11-06T13:19:33Z,93.5
2025-11-06T13:20:33Z,93.2
2025-11-06T13:21:33Z,50.0
2025-11-06T13:22:33Z,93.0
2025-11-06T13:23:33Z,93.1
2025-11-06T13:24:33Z,93.1
2025-11-06T13:25:33Z,93.2
2025-11-06T13:26:33Z,93.2
2025-11-06T13:27:33Z,93.2
2025-11-06T13:28:33Z,93.3
2025-11-06T13:29:33Z,93.5
2025-11-06T13:30:33Z,93.8
2025-11-06T13:31:33Z,93.9
2025-11-06T13:32:33Z,94.1
2025-11-06T13:33:33Z,94.4
2025-11-06T13:34:33Z,50.0
2025-11-06T13:35:33Z,94.6
2025-11-06T13:36:33Z,94.7
2025-11-06T13:37:33Z,94.7
2025-11-06T13:38:33Z,94.7
2025-11-06T13:39:33Z,94.9
2025-11-06T13:40:33Z,95.0
2025-11-06T13:41:33Z,95.1
2025-11-06T13:42:33Z,95.2
2025-11-06T13:43:33Z,95.2
2025-11-06T13:44:33Z,95.3
2025-11-06T13:45:33Z,95.4
2025-11-06T13:46:33Z,95.4
2025-11-06T13:47:33Z,95.4
2025-11-06T13:48:33Z,95.4
2025-11-06T13:49:33Z,95.4
2025-11-06T13:50:33Z,95.5
2025-11-06T13:51:33Z,95.5
2025-11-06T13:52:33Z,95.6
2025-11-06T13:53:33Z,95.5
2025-11-06T13:54:33Z,50.0
2025-11-06T13:55:33Z,95.2
2025-11-06T13:56:33Z,94.7
2025-11-06T13:57:33Z,94.3
2025-11-06T13:58:33Z,94.1
2025-11-06T13:59:33Z,93.6
2025-11-06T14:00:33Z,93.3
2025-11-06T14:01:33Z,93.0
2025-11-06T14:02:33Z,92.8
2025-11-06T14:03:33Z,93.3
2025-11-06T14:04:33Z,93.2
2025-11-06T14:05:33Z,93.0
2025-11-06T14:06:33Z,50.0
2025-11-06T14:07:33Z,92.5
2025-11-06T14:08:33Z,92.9
2025-11-06T14:09:33Z,93.5
2025-11-06T14:10:33Z,93.9
2025-11-06T14:11:33Z,50.0
2025-11-06T14:12:33Z,94.1
2025-11-06T14:13:33Z,94.2
2025-11-06T14:14:33Z,94.3
2025-11-06T14:15:33Z,94.2
2025-11-06T14:16:33Z,94.1
2025-11-06T14:17:33Z,94.1
2025-11-06T14:18:33Z,50.0
2025-11-06T14:19:33Z,94.5
2025-11-06T14:20:33Z,50.0
2025-11-06T14:21:33Z,94.6
2025-11-06T14:22:33Z,50.0
2025-11-06T14:23:33Z,94.7
2025-11-06T14:24:33Z,50.0
2025-11-06T14:25:33Z,95.0
2025-11-06T14:26:33Z,95.1
2025-11-06T14:27:33Z,95.3
2025-11-06T14:28:33Z,50.0
2025-11-06T14:29:33Z,95.5
2025-11-06T14:30:33Z,95.7
2025-11-06T14:31:33Z,50.0
2025-11-06T14:32:33Z,95.2
2025-11-06T14:33:33Z,94.8
2025-11-06T14:34:33Z,94.6
2025-11-06T14:35:33Z,94.5
2025-11-06T14:36:33Z,94.6
2025-11-06T14:37:33Z,50.0
2025-11-06T14:38:33Z,50.0
2025-11-06T14:39:33Z,94.9
2025-11-06T14:40:33Z,95.5
2025-11-06T14:41:33Z,95.8
2025-11-06T14:42:33Z,96.0
2025-11-06T14:43:33Z,96.2
2025-11-06T14:44:33Z,50.0
2025-11-06T14:45:33Z,96.3
2025-11-06T14:46:33Z,50.0
2025-11-06T14:47:33Z,96.3
2025-11-06T14:48:33Z,95.8
2025-11-06T14:49:33Z,95.6
2025-11-06T14:50:33Z,95.4
2025-11-06T14:51:33Z,50.0
2025-11-06T14:52:33Z,50.0
2025-11-06T14:53:33Z,50.0
2025-11-06T14:54:33Z,95.6
2025-11-06T14:55:33Z,95.9
2025-11-06T14:56:33Z,96.2
2025-11-06T14:57:33Z,96.6
2025-11-06T14:58:33Z,96.9
2025-11-06T14:59:33Z,97.2
2025-11-06T15:00:33Z,97.4
2025-11-06T15:01:33Z,50.0
2025-11-06T15:02:33Z,96.5
2025-11-06T15:03:33Z,95.4
2025-11-06T15:04:33Z,95.1
2025-11-06T15:05:33Z,95.0
2025-11-06T15:06:33Z,95.0
2025-11-06T15:07:33Z,50.0
2025-11-06T15:08:33Z,50.0
2025-11-06T15:09:33Z,50.0
