timestamp,level,data source
2025-08-24T20:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:50:00Z,SEDENTARY,Fitbit App
2025-08-24T20:51:00Z,SEDENTARY,Fitbit App
2025-08-24T20:52:00Z,SEDENTARY,Fitbit App
2025-08-24T20:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:57:00Z,SEDENTARY,Fitbit App
2025-08-24T20:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T20:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:00:00Z,SEDENTARY,Fitbit App
2025-08-24T21:01:00Z,SEDENTARY,Fitbit App
2025-08-24T21:02:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T21:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:06:00Z,SEDENTARY,Fitbit App
2025-08-24T21:07:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T21:08:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T21:09:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T21:10:00Z,SEDENTARY,Fitbit App
2025-08-24T21:11:00Z,SEDENTARY,Fitbit App
2025-08-24T21:12:00Z,SEDENTARY,Fitbit App
2025-08-24T21:13:00Z,SEDENTARY,Fitbit App
2025-08-24T21:14:00Z,SEDENTARY,Fitbit App
2025-08-24T21:15:00Z,SEDENTARY,Fitbit App
2025-08-24T21:16:00Z,SEDENTARY,Fitbit App
2025-08-24T21:17:00Z,SEDENTARY,Fitbit App
2025-08-24T21:18:00Z,SEDENTARY,Fitbit App
2025-08-24T21:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:20:00Z,SEDENTARY,Fitbit App
2025-08-24T21:21:00Z,SEDENTARY,Fitbit App
2025-08-24T21:22:00Z,SEDENTARY,Fitbit App
2025-08-24T21:23:00Z,SEDENTARY,Fitbit App
2025-08-24T21:24:00Z,SEDENTARY,Fitbit App
2025-08-24T21:25:00Z,SEDENTARY,Fitbit App
2025-08-24T21:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:27:00Z,SEDENTARY,Fitbit App
2025-08-24T21:28:00Z,SEDENTARY,Fitbit App
2025-08-24T21:29:00Z,SEDENTARY,Fitbit App
2025-08-24T21:30:00Z,SEDENTARY,Fitbit App
2025-08-24T21:31:00Z,SEDENTARY,Fitbit App
2025-08-24T21:32:00Z,SEDENTARY,Fitbit App
2025-08-24T21:33:00Z,SEDENTARY,Fitbit App
2025-08-24T21:34:00Z,SEDENTARY,Fitbit App
2025-08-24T21:35:00Z,SEDENTARY,Fitbit App
2025-08-24T21:36:00Z,SEDENTARY,Fitbit App
2025-08-24T21:37:00Z,SEDENTARY,Fitbit App
2025-08-24T21:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:50:00Z,SEDENTARY,Fitbit App
2025-08-24T21:51:00Z,SEDENTARY,Fitbit App
2025-08-24T21:52:00Z,SEDENTARY,Fitbit App
2025-08-24T21:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T21:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:01:00Z,SEDENTARY,Fitbit App
2025-08-24T22:02:00Z,SEDENTARY,Fitbit App
2025-08-24T22:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:05:00Z,SEDENTARY,Fitbit App
2025-08-24T22:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:07:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:08:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:09:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:10:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:11:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:13:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T22:14:00Z,VERY_ACTIVE,Fitbit App
2025-08-24T22:15:00Z,VERY_ACTIVE,Fitbit App
2025-08-24T22:16:00Z,VERY_ACTIVE,Fitbit App
2025-08-24T22:17:00Z,VERY_ACTIVE,Fitbit App
2025-08-24T22:18:00Z,VERY_ACTIVE,Fitbit App
2025-08-24T22:19:00Z,VERY_ACTIVE,Fitbit App
2025-08-24T22:20:00Z,VERY_ACTIVE,Fitbit App
2025-08-24T22:21:00Z,VERY_ACTIVE,Fitbit App
2025-08-24T22:22:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T22:23:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T22:24:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T22:25:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T22:26:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T22:27:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-24T22:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:29:00Z,SEDENTARY,Fitbit App
2025-08-24T22:30:00Z,SEDENTARY,Fitbit App
2025-08-24T22:31:00Z,SEDENTARY,Fitbit App
2025-08-24T22:32:00Z,SEDENTARY,Fitbit App
2025-08-24T22:33:00Z,SEDENTARY,Fitbit App
2025-08-24T22:34:00Z,SEDENTARY,Fitbit App
2025-08-24T22:35:00Z,SEDENTARY,Fitbit App
2025-08-24T22:36:00Z,SEDENTARY,Fitbit App
2025-08-24T22:37:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:38:00Z,SEDENTARY,Fitbit App
2025-08-24T22:39:00Z,SEDENTARY,Fitbit App
2025-08-24T22:40:00Z,SEDENTARY,Fitbit App
2025-08-24T22:41:00Z,SEDENTARY,Fitbit App
2025-08-24T22:42:00Z,SEDENTARY,Fitbit App
2025-08-24T22:43:00Z,SEDENTARY,Fitbit App
2025-08-24T22:44:00Z,SEDENTARY,Fitbit App
2025-08-24T22:45:00Z,SEDENTARY,Fitbit App
2025-08-24T22:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:47:00Z,SEDENTARY,Fitbit App
2025-08-24T22:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T22:49:00Z,SEDENTARY,Fitbit App
2025-08-24T22:50:00Z,SEDENTARY,Fitbit App
2025-08-24T22:51:00Z,SEDENTARY,Fitbit App
2025-08-24T22:54:00Z,SEDENTARY,Fitbit App
2025-08-24T22:55:00Z,SEDENTARY,Fitbit App
2025-08-24T22:56:00Z,SEDENTARY,Fitbit App
2025-08-24T22:57:00Z,SEDENTARY,Fitbit App
2025-08-24T22:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T23:00:00Z,SEDENTARY,Fitbit App
2025-08-24T23:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T23:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T23:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T23:04:00Z,SEDENTARY,Fitbit App
2025-08-24T23:05:00Z,SEDENTARY,Fitbit App
2025-08-24T23:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T23:07:00Z,SEDENTARY,Fitbit App
2025-08-24T23:08:00Z,SEDENTARY,Fitbit App
2025-08-24T23:09:00Z,SEDENTARY,Fitbit App
2025-08-24T23:10:00Z,SEDENTARY,Fitbit App
2025-08-24T23:11:00Z,SEDENTARY,Fitbit App
2025-08-24T23:12:00Z,SEDENTARY,Fitbit App
2025-08-24T23:13:00Z,SEDENTARY,Fitbit App
2025-08-24T23:14:00Z,SEDENTARY,Fitbit App
2025-08-24T23:15:00Z,SEDENTARY,Fitbit App
2025-08-24T23:16:00Z,SEDENTARY,Fitbit App
2025-08-24T23:17:00Z,SEDENTARY,Fitbit App
2025-08-24T23:18:00Z,SEDENTARY,Fitbit App
2025-08-24T23:19:00Z,SEDENTARY,Fitbit App
2025-08-24T23:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T23:21:00Z,SEDENTARY,Fitbit App
2025-08-24T23:23:00Z,SEDENTARY,Fitbit App
2025-08-24T23:24:00Z,SEDENTARY,Fitbit App
2025-08-24T23:25:00Z,SEDENTARY,Fitbit App
2025-08-24T23:26:00Z,SEDENTARY,Fitbit App
2025-08-24T23:27:00Z,SEDENTARY,Fitbit App
2025-08-24T23:28:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-24T23:29:00Z,SEDENTARY,Fitbit App
2025-08-24T23:30:00Z,SEDENTARY,Fitbit App
2025-08-24T23:31:00Z,SEDENTARY,Fitbit App
2025-08-24T23:34:00Z,SEDENTARY,Fitbit App
2025-08-24T23:35:00Z,SEDENTARY,Fitbit App
2025-08-24T23:37:00Z,SEDENTARY,Fitbit App
2025-08-24T23:38:00Z,SEDENTARY,Fitbit App
2025-08-24T23:39:00Z,SEDENTARY,Fitbit App
2025-08-24T23:42:00Z,SEDENTARY,Fitbit App
2025-08-24T23:44:00Z,SEDENTARY,Fitbit App
2025-08-24T23:46:00Z,SEDENTARY,Fitbit App
2025-08-24T23:47:00Z,SEDENTARY,Fitbit App
2025-08-24T23:50:00Z,SEDENTARY,Fitbit App
2025-08-24T23:51:00Z,SEDENTARY,Fitbit App
2025-08-24T23:52:00Z,SEDENTARY,Fitbit App
2025-08-24T23:55:00Z,SEDENTARY,Fitbit App
2025-08-24T23:57:00Z,SEDENTARY,Fitbit App
2025-08-25T00:01:00Z,SEDENTARY,Fitbit App
2025-08-25T00:05:00Z,SEDENTARY,Fitbit App
2025-08-25T00:08:00Z,SEDENTARY,Fitbit App
2025-08-25T00:09:00Z,SEDENTARY,Fitbit App
2025-08-25T00:10:00Z,SEDENTARY,Fitbit App
2025-08-25T00:13:00Z,SEDENTARY,Fitbit App
2025-08-25T00:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:16:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:17:00Z,SEDENTARY,Fitbit App
2025-08-25T00:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:20:00Z,SEDENTARY,Fitbit App
2025-08-25T00:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:24:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T00:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:26:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T00:27:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T00:28:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T00:29:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T00:30:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T00:31:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T00:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:33:00Z,SEDENTARY,Fitbit App
2025-08-25T00:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:35:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T00:36:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T00:37:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T00:38:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:39:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:41:00Z,SEDENTARY,Fitbit App
2025-08-25T00:42:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:46:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:47:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:48:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:50:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:52:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:53:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:57:00Z,SEDENTARY,Fitbit App
2025-08-25T00:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T00:59:00Z,SEDENTARY,Fitbit App
2025-08-25T01:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:02:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:05:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:06:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:07:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:08:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T01:09:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T01:10:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T01:11:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:12:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:13:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T01:14:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T01:15:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:16:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:17:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:18:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:19:00Z,SEDENTARY,Fitbit App
2025-08-25T01:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:21:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:22:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:24:00Z,SEDENTARY,Fitbit App
2025-08-25T01:25:00Z,SEDENTARY,Fitbit App
2025-08-25T01:26:00Z,SEDENTARY,Fitbit App
2025-08-25T01:27:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:28:00Z,SEDENTARY,Fitbit App
2025-08-25T01:29:00Z,SEDENTARY,Fitbit App
2025-08-25T01:30:00Z,SEDENTARY,Fitbit App
2025-08-25T01:31:00Z,SEDENTARY,Fitbit App
2025-08-25T01:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:33:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:34:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:35:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:36:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T01:37:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:38:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:39:00Z,SEDENTARY,Fitbit App
2025-08-25T01:40:00Z,SEDENTARY,Fitbit App
2025-08-25T01:41:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:42:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:44:00Z,SEDENTARY,Fitbit App
2025-08-25T01:45:00Z,SEDENTARY,Fitbit App
2025-08-25T01:46:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:47:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:48:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:49:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:50:00Z,SEDENTARY,Fitbit App
2025-08-25T01:51:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:53:00Z,SEDENTARY,Fitbit App
2025-08-25T01:54:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T01:55:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:56:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T01:57:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T01:58:00Z,SEDENTARY,Fitbit App
2025-08-25T01:59:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T02:00:00Z,SEDENTARY,Fitbit App
2025-08-25T02:01:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:02:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T02:04:00Z,SEDENTARY,Fitbit App
2025-08-25T02:05:00Z,SEDENTARY,Fitbit App
2025-08-25T02:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T02:09:00Z,SEDENTARY,Fitbit App
2025-08-25T02:10:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:11:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:12:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T02:13:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:14:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:15:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T02:16:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:17:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T02:18:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:19:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:20:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T02:21:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:22:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T02:23:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T02:24:00Z,SEDENTARY,Fitbit App
2025-08-25T02:25:00Z,SEDENTARY,Fitbit App
2025-08-25T02:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T02:27:00Z,SEDENTARY,Fitbit App
2025-08-25T02:28:00Z,SEDENTARY,Fitbit App
2025-08-25T02:29:00Z,SEDENTARY,Fitbit App
2025-08-25T02:30:00Z,SEDENTARY,Fitbit App
2025-08-25T02:31:00Z,SEDENTARY,Fitbit App
2025-08-25T02:32:00Z,SEDENTARY,Fitbit App
2025-08-25T02:33:00Z,SEDENTARY,Fitbit App
2025-08-25T02:34:00Z,SEDENTARY,Fitbit App
2025-08-25T02:35:00Z,SEDENTARY,Fitbit App
2025-08-25T02:36:00Z,SEDENTARY,Fitbit App
2025-08-25T02:37:00Z,SEDENTARY,Fitbit App
2025-08-25T02:38:00Z,SEDENTARY,Fitbit App
2025-08-25T02:39:00Z,SEDENTARY,Fitbit App
2025-08-25T02:40:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T02:41:00Z,SEDENTARY,Fitbit App
2025-08-25T02:42:00Z,SEDENTARY,Fitbit App
2025-08-25T02:43:00Z,SEDENTARY,Fitbit App
2025-08-25T02:44:00Z,SEDENTARY,Fitbit App
2025-08-25T02:45:00Z,SEDENTARY,Fitbit App
2025-08-25T02:46:00Z,SEDENTARY,Fitbit App
2025-08-25T02:47:00Z,SEDENTARY,Fitbit App
2025-08-25T02:48:00Z,SEDENTARY,Fitbit App
2025-08-25T02:49:00Z,SEDENTARY,Fitbit App
2025-08-25T02:50:00Z,SEDENTARY,Fitbit App
2025-08-25T02:51:00Z,SEDENTARY,Fitbit App
2025-08-25T02:52:00Z,SEDENTARY,Fitbit App
2025-08-25T02:53:00Z,SEDENTARY,Fitbit App
2025-08-25T02:54:00Z,SEDENTARY,Fitbit App
2025-08-25T02:55:00Z,SEDENTARY,Fitbit App
2025-08-25T02:56:00Z,SEDENTARY,Fitbit App
2025-08-25T02:57:00Z,SEDENTARY,Fitbit App
2025-08-25T02:58:00Z,SEDENTARY,Fitbit App
2025-08-25T02:59:00Z,SEDENTARY,Fitbit App
2025-08-25T03:00:00Z,SEDENTARY,Fitbit App
2025-08-25T03:01:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:02:00Z,SEDENTARY,Fitbit App
2025-08-25T03:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:05:00Z,SEDENTARY,Fitbit App
2025-08-25T03:06:00Z,SEDENTARY,Fitbit App
2025-08-25T03:07:00Z,SEDENTARY,Fitbit App
2025-08-25T03:08:00Z,SEDENTARY,Fitbit App
2025-08-25T03:09:00Z,SEDENTARY,Fitbit App
2025-08-25T03:10:00Z,SEDENTARY,Fitbit App
2025-08-25T03:11:00Z,SEDENTARY,Fitbit App
2025-08-25T03:13:00Z,SEDENTARY,Fitbit App
2025-08-25T03:15:00Z,SEDENTARY,Fitbit App
2025-08-25T03:16:00Z,SEDENTARY,Fitbit App
2025-08-25T03:20:00Z,SEDENTARY,Fitbit App
2025-08-25T03:21:00Z,SEDENTARY,Fitbit App
2025-08-25T03:22:00Z,SEDENTARY,Fitbit App
2025-08-25T03:23:00Z,SEDENTARY,Fitbit App
2025-08-25T03:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:25:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:26:00Z,SEDENTARY,Fitbit App
2025-08-25T03:36:00Z,SEDENTARY,Fitbit App
2025-08-25T03:43:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:44:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:45:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:46:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T03:47:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T03:48:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T03:49:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T03:50:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T03:51:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T03:52:00Z,VERY_ACTIVE,Fitbit App
2025-08-25T03:53:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T03:54:00Z,MODERATELY_ACTIVE,Fitbit App
2025-08-25T03:55:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:56:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:57:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:58:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T03:59:00Z,SEDENTARY,Fitbit App
2025-08-25T04:00:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:01:00Z,SEDENTARY,Fitbit App
2025-08-25T04:02:00Z,SEDENTARY,Fitbit App
2025-08-25T04:03:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:04:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:05:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:06:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:07:00Z,SEDENTARY,Fitbit App
2025-08-25T04:08:00Z,SEDENTARY,Fitbit App
2025-08-25T04:09:00Z,SEDENTARY,Fitbit App
2025-08-25T04:10:00Z,SEDENTARY,Fitbit App
2025-08-25T04:11:00Z,SEDENTARY,Fitbit App
2025-08-25T04:12:00Z,SEDENTARY,Fitbit App
2025-08-25T04:13:00Z,SEDENTARY,Fitbit App
2025-08-25T04:14:00Z,SEDENTARY,Fitbit App
2025-08-25T04:15:00Z,SEDENTARY,Fitbit App
2025-08-25T04:16:00Z,SEDENTARY,Fitbit App
2025-08-25T04:17:00Z,SEDENTARY,Fitbit App
2025-08-25T04:18:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:19:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:20:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:21:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:22:00Z,SEDENTARY,Fitbit App
2025-08-25T04:23:00Z,SEDENTARY,Fitbit App
2025-08-25T04:24:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:25:00Z,SEDENTARY,Fitbit App
2025-08-25T04:26:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:27:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:28:00Z,SEDENTARY,Fitbit App
2025-08-25T04:29:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:30:00Z,SEDENTARY,Fitbit App
2025-08-25T04:31:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:32:00Z,LIGHTLY_ACTIVE,Fitbit App
2025-08-25T04:33:00Z,LIGHTLY_ACTIVE,Fitbit App
